Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2022/6/20,16,2,0,0,0,0,0,0,2,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
2022/6/21,12,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
2022/6/22,15,2,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2022/6/23,19,2,1,0,0,0,0,2,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/6/24,14,0,0,0,0,0,0,0,0,1,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2022/6/25,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2022/6/26,11,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
2022/6/27,12,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
2022/6/28,20,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,1,3
2022/6/29,16,1,0,0,0,1,0,1,1,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
2022/6/30,13,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2022/7/1,21,0,1,1,0,0,0,0,1,0,0,1,0,2,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,1,0,0
2022/7/2,11,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/7/3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022/7/4,15,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4
2022/7/5,21,0,1,0,0,0,0,0,1,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0
2022/7/6,14,1,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0
2022/7/7,14,2,1,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
2022/7/8,25,1,0,0,0,0,1,0,0,0,0,1,3,1,2,0,0,1,0,0,0,1,0,0,0,0,2,3,0,0,0,0,1,0,0,0,1,1,0,0,4,0,0,1,1,0,0,0
2022/7/9,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2022/7/10,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,1,0
2022/7/11,15,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,1,0,1,0,0
2022/7/12,25,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,1,1,1,1,0,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,4,1,0,2,0,0,0,4
2022/7/13,31,3,0,0,0,0,0,0,1,1,0,0,3,2,5,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,0,3,0,0,0,0,0,0,0,1,1,1,1,2,1,0,0
2022/7/14,31,0,0,0,2,0,0,1,0,0,0,0,3,2,1,0,1,0,0,0,0,0,1,1,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,6,2,0,1,0
2022/7/15,30,0,1,1,0,0,0,0,2,1,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,3,0,2,0,0,0,1,0,0,0,0,2,3,0,2,0
2022/7/16,20,1,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0
2022/7/17,18,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,1,0,1,0,0
2022/7/18,17,0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
2022/7/19,30,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,1,3,0,0,0,0,5,0,0,1,0,1,0,0,2,1,1,5,0,0,1,0
2022/7/20,46,2,1,0,0,0,0,0,3,0,2,0,2,4,1,0,0,1,0,0,0,0,0,3,0,1,1,7,0,3,1,0,0,1,2,1,0,2,0,1,2,2,0,2,0,1,0,0
2022/7/21,49,0,0,0,0,0,0,0,1,1,1,0,2,5,7,0,0,0,0,0,0,1,1,1,2,0,1,5,6,2,0,0,2,1,1,3,0,1,0,0,2,1,0,0,2,0,0,0
2022/7/22,61,1,0,2,0,2,0,0,0,1,2,0,3,7,2,0,2,0,1,0,0,2,3,1,1,1,1,5,3,0,0,1,1,1,4,3,0,1,0,0,4,0,0,2,0,1,0,3
2022/7/23,64,3,1,1,1,0,2,1,0,0,0,0,2,7,9,0,0,0,0,0,0,0,2,0,1,0,0,9,0,4,0,0,0,0,0,1,1,0,0,0,2,0,0,9,2,1,2,3
2022/7/24,31,2,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,1,2,1,0,1,2,5,1,0,0,0,0,1,1,0,0,0,1,3,1,0,2,0,0,0,0
2022/7/25,49,3,4,0,1,0,1,0,2,0,2,0,1,3,5,0,1,0,0,1,1,0,1,3,1,0,1,1,0,0,0,0,3,1,0,0,0,0,1,0,6,1,0,3,0,2,0,0
2022/7/26,104,5,4,1,4,3,1,0,2,3,1,1,7,5,5,0,0,0,2,1,2,0,3,2,0,0,1,12,4,0,2,1,0,0,1,2,1,1,2,1,9,4,3,2,0,2,0,4
2022/7/27,126,5,5,0,2,0,0,0,1,3,0,1,10,6,10,0,1,0,0,2,0,2,1,5,4,3,1,14,8,0,3,1,1,0,4,1,1,1,2,0,8,1,3,7,3,1,5,0
2022/7/28,120,2,1,0,1,0,0,0,3,1,1,2,4,7,9,0,0,0,0,2,0,3,4,10,4,0,0,21,10,1,3,0,2,0,1,1,0,2,0,0,9,4,0,5,2,2,3,0
2022/7/29,132,4,1,0,1,0,0,0,5,2,5,5,10,5,9,2,0,1,0,0,0,0,3,10,2,3,1,18,7,1,1,0,0,2,2,1,1,2,0,0,7,3,3,6,3,3,3,0
2022/7/30,91,2,1,2,1,2,0,0,2,0,2,2,4,12,7,0,1,0,1,0,0,5,1,3,0,1,0,12,4,0,0,0,0,0,0,0,1,1,0,0,8,2,2,5,2,3,2,0
2022/7/31,81,3,0,2,0,0,1,0,0,5,1,2,4,8,4,0,1,0,0,0,0,2,0,9,2,1,0,6,6,0,0,0,0,0,1,1,1,4,1,1,2,0,2,6,0,1,4,0
2022/8/1,100,1,3,1,1,0,0,3,4,5,1,5,8,3,5,0,0,0,0,2,0,2,2,6,2,0,2,6,5,0,6,1,3,1,0,1,0,1,1,0,7,3,3,0,2,3,1,0
2022/8/2,138,7,0,2,2,0,1,0,3,6,4,3,6,9,13,2,2,0,0,0,6,1,4,5,2,1,1,23,9,4,2,0,0,0,0,2,0,1,2,1,3,2,1,2,1,3,2,0
2022/8/3,167,7,3,0,4,0,0,0,4,2,3,9,6,12,12,0,0,1,0,1,2,3,6,12,2,0,3,26,4,0,1,0,1,5,4,1,1,3,4,0,9,1,0,4,2,2,3,4
2022/8/4,171,12,2,0,5,0,0,0,1,3,3,9,10,15,7,0,1,0,0,0,0,2,8,10,4,0,3,15,7,0,3,0,3,5,3,2,0,1,1,1,9,3,2,8,0,3,6,4
2022/8/5,199,8,2,1,2,0,1,0,6,2,1,12,15,21,22,0,1,2,1,0,2,1,6,9,2,1,3,16,6,7,4,0,0,5,3,2,1,2,6,3,5,1,1,5,3,4,3,1
2022/8/6,149,7,0,1,4,0,1,0,0,0,1,9,5,13,12,0,0,0,0,0,0,1,10,12,1,1,2,23,10,1,0,1,0,2,4,2,0,2,1,4,4,0,3,3,3,5,1,0
2022/8/7,161,1,1,2,3,0,1,3,0,1,0,8,12,12,7,0,0,0,0,2,0,2,7,15,4,1,1,19,11,1,0,1,0,4,1,2,0,5,6,0,7,3,0,5,0,3,6,4
2022/8/8,154,7,0,1,1,0,1,0,2,1,2,11,10,13,5,0,1,3,1,2,0,2,3,6,8,4,2,10,9,0,7,1,3,1,3,5,0,2,3,1,6,0,2,9,0,6,0,0
2022/8/9,254,17,2,1,2,0,0,0,1,4,1,10,12,20,19,3,0,0,1,5,8,5,10,6,3,3,1,39,3,4,3,1,5,1,2,1,0,9,4,2,22,1,2,2,3,5,6,5
2022/8/10,260,3,0,4,4,1,3,0,3,2,4,11,20,17,25,0,3,0,1,2,0,2,10,19,4,4,3,33,12,1,0,1,0,5,5,0,0,3,2,7,18,5,2,7,3,1,5,5
2022/8/11,212,10,1,2,3,0,1,0,0,3,2,9,10,22,13,0,2,1,1,0,0,2,6,23,2,4,4,20,11,3,0,1,0,3,1,2,0,4,6,4,9,2,2,4,3,3,8,5
2022/8/12,214,6,1,1,7,3,0,0,6,5,1,12,21,30,11,5,0,1,1,1,0,4,2,16,2,0,1,6,7,2,8,0,3,3,2,6,2,3,0,7,7,6,2,4,0,2,5,2
2022/8/13,250,9,3,4,2,0,1,0,3,5,8,12,10,32,12,0,2,2,0,1,0,3,8,12,3,4,3,29,15,4,0,0,0,3,3,6,0,7,0,4,15,0,2,9,2,3,9,0
2022/8/14,150,3,1,0,3,0,3,0,2,2,5,13,8,13,4,0,0,0,0,0,0,2,1,12,3,0,5,14,9,1,0,4,0,2,2,2,2,0,6,5,7,1,4,3,0,1,7,0
2022/8/15,207,10,3,1,6,0,2,0,3,8,2,12,15,14,13,0,1,1,0,2,0,5,9,8,2,1,4,4,10,2,6,2,2,5,7,4,3,4,3,4,6,3,2,3,3,2,5,5
2022/8/16,297,17,3,0,5,0,1,5,6,4,3,12,12,22,20,3,0,0,1,1,10,5,13,3,2,2,5,44,18,1,2,1,1,2,7,9,2,4,2,3,21,4,4,8,3,1,5,0
2022/8/17,287,11,2,0,2,3,1,0,2,6,4,13,19,25,16,0,1,1,0,0,0,5,5,26,2,0,3,35,10,1,0,0,2,1,11,7,3,3,4,2,16,4,5,11,5,6,8,6
2022/8/18,288,12,1,5,1,0,1,0,4,16,9,12,8,27,20,0,1,0,1,5,3,3,8,17,6,4,5,19,15,4,1,3,1,1,7,7,0,3,6,7,10,2,6,1,3,3,13,7
2022/8/19,304,5,0,2,2,0,0,0,3,13,3,19,19,28,24,5,1,1,0,2,0,3,2,25,5,4,5,30,14,5,2,0,0,2,4,6,3,3,5,5,14,5,6,6,5,2,11,5
2022/8/20,255,10,6,0,4,0,4,2,3,1,0,15,12,23,15,0,3,1,1,2,0,3,13,17,2,2,4,28,16,2,0,1,0,4,6,8,1,1,3,7,11,1,3,6,6,4,4,0
2022/8/21,228,5,3,2,2,0,3,0,0,5,0,16,16,29,16,0,2,0,1,0,0,9,3,17,7,2,4,10,7,0,0,1,0,2,5,9,3,5,2,5,8,0,2,4,2,3,11,7
2022/8/22,249,6,3,0,5,0,0,0,5,6,2,19,18,22,10,5,1,0,1,3,4,4,4,12,7,0,6,4,8,3,8,1,2,0,4,2,0,2,3,11,19,2,3,4,4,7,15,4
2022/8/23,329,9,5,0,3,0,1,0,5,1,3,19,18,25,25,3,1,1,2,3,10,5,13,12,3,4,8,42,9,3,4,1,2,11,3,10,3,4,5,2,19,2,6,10,6,5,3,0
2022/8/24,281,4,2,4,2,0,5,0,4,4,2,19,16,22,28,0,5,1,0,2,0,3,1,16,4,2,8,26,13,2,1,1,2,6,8,4,1,1,4,3,18,1,11,5,4,3,6,7
2022/8/25,312,17,6,2,2,0,1,0,6,3,2,16,11,26,18,0,0,5,1,3,0,4,9,27,12,6,7,24,12,2,2,1,2,7,5,7,1,4,2,5,16,1,4,7,4,3,11,8
2022/8/26,335,18,2,3,9,0,3,0,7,8,2,19,14,25,18,0,1,0,3,4,11,11,5,23,5,1,8,30,11,3,5,2,1,5,3,3,0,6,8,3,18,2,5,5,5,6,7,7
2022/8/27,251,17,9,5,3,0,4,0,4,4,2,19,7,25,13,0,0,1,2,0,0,4,12,17,5,0,7,18,11,1,0,0,0,2,6,5,0,4,6,3,10,0,8,6,4,4,3,0
2022/8/28,244,8,3,4,8,0,3,0,5,1,3,17,11,23,6,0,2,3,2,1,0,5,6,25,4,0,8,10,8,5,0,3,0,4,5,6,3,3,4,4,14,3,3,4,0,3,7,7
2022/8/29,232,9,4,2,2,0,3,0,4,2,3,19,10,30,9,0,2,0,3,0,13,3,5,6,2,1,6,8,12,0,5,2,5,1,4,2,1,2,2,3,13,2,5,10,5,8,4,0
2022/8/30,321,13,1,4,6,0,1,2,7,5,2,15,11,26,13,3,1,7,2,1,14,2,6,16,3,1,9,30,7,8,5,0,1,7,3,5,0,4,9,8,18,2,13,6,4,5,7,8
2022/8/31,319,13,11,0,5,0,3,0,6,2,0,17,13,28,23,0,2,4,3,4,0,6,14,14,2,1,9,29,5,1,5,1,0,3,7,9,4,6,2,7,17,0,11,4,6,5,10,7
2022/9/1,318,8,10,2,2,0,3,0,5,5,2,18,13,30,22,0,3,3,2,3,0,3,5,22,3,0,8,27,17,5,2,2,1,3,4,7,2,4,2,3,24,2,4,5,8,8,8,8
2022/9/2,350,11,2,2,5,56,1,0,6,2,1,18,17,30,24,4,0,3,2,0,11,8,10,15,0,2,8,27,18,1,3,1,1,3,2,0,5,0,2,4,12,4,3,5,4,7,4,6
2022/9/3,277,6,11,0,3,12,3,0,6,4,4,18,11,27,6,0,6,7,2,0,0,10,5,12,7,0,7,24,9,2,0,7,0,3,5,3,6,2,2,5,10,0,4,9,0,7,4,8
2022/9/4,240,7,7,1,4,13,1,0,0,4,1,16,10,31,6,0,4,4,0,1,0,5,0,23,3,0,6,20,7,2,0,1,0,3,9,1,4,0,7,3,7,0,5,8,3,5,8,0
2022/9/5,232,10,3,0,3,7,3,0,6,5,2,17,23,31,4,0,2,1,1,3,0,6,4,2,0,3,6,15,5,1,6,0,4,0,7,3,2,4,1,7,2,2,3,3,6,5,7,7
2022/9/6,268,8,0,1,5,5,5,0,3,3,3,18,18,27,10,5,3,1,1,5,12,7,7,6,3,2,4,28,1,7,3,0,0,1,1,3,3,3,0,4,12,2,6,5,6,4,9,8
2022/9/7,273,15,4,2,4,3,1,0,3,4,6,18,13,29,17,0,1,2,2,3,0,4,0,25,5,1,4,26,19,5,1,0,2,4,14,4,2,1,1,1,10,2,2,7,0,4,2,0
2022/9/8,248,6,1,2,4,3,2,0,2,1,6,17,14,30,12,0,4,1,0,1,0,4,8,15,3,2,5,20,17,4,4,1,0,1,2,0,1,2,2,4,13,2,5,4,5,3,9,6
2022/9/9,206,3,2,1,4,0,3,0,0,1,7,12,18,29,15,0,0,1,0,1,5,1,4,11,4,0,5,12,18,1,3,1,0,3,1,1,2,0,1,1,16,0,3,1,5,1,5,4
2022/9/10,218,7,2,2,9,4,3,0,5,2,2,3,12,27,8,0,1,2,1,0,0,5,5,7,8,3,5,15,21,4,0,0,0,2,0,2,5,4,0,3,8,0,3,5,6,4,6,7
2022/9/11,127,2,2,0,2,1,0,7,5,1,0,3,11,24,1,0,1,1,0,2,0,2,0,14,2,0,3,9,7,0,0,0,0,2,10,2,1,0,1,0,0,2,3,4,0,0,2,0
2022/9/12,140,8,2,0,2,3,0,0,0,3,0,17,12,19,0,5,2,1,0,0,0,2,2,2,2,0,5,4,7,1,3,0,1,0,2,2,0,1,0,3,8,1,0,5,2,3,4,6
2022/9/13,212,6,4,1,4,3,0,0,2,1,1,18,16,20,10,3,1,6,1,2,7,4,11,8,1,2,6,19,11,1,0,0,0,1,0,2,3,2,0,2,7,3,1,4,5,0,5,8
2022/9/14,186,5,1,4,5,2,0,4,5,6,1,18,14,16,13,0,1,1,0,0,0,0,3,13,3,1,7,17,5,2,0,0,0,0,8,3,0,0,0,4,7,0,1,0,2,3,4,7
2022/9/15,163,1,4,3,2,1,2,0,5,2,0,10,15,14,5,4,1,2,0,0,0,1,3,7,5,3,7,18,7,3,0,1,0,1,5,1,1,3,2,1,12,1,1,3,0,4,2,0
2022/9/16,169,5,2,2,0,10,1,0,6,1,0,6,14,13,1,5,0,0,1,0,0,5,1,12,2,0,7,16,7,1,2,0,0,0,8,2,1,3,2,1,13,0,3,1,2,1,4,8
2022/9/17,142,6,6,0,2,1,2,0,5,2,2,7,10,10,1,0,1,2,0,1,0,2,0,9,4,1,5,17,12,1,0,1,0,3,5,2,1,2,0,0,3,2,1,1,0,5,7,0
2022/9/18,90,1,2,0,1,0,0,5,1,4,0,1,6,6,0,0,0,1,0,0,0,4,1,8,2,0,5,14,14,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,6,1,1,0
2022/9/19,79,5,1,0,1,0,0,0,6,1,0,0,4,5,4,0,0,0,0,1,0,3,3,5,1,0,5,10,5,0,0,1,0,1,4,2,0,0,1,2,0,0,3,0,3,2,0,0
2022/9/20,132,7,0,1,4,2,2,0,4,2,2,8,9,5,7,3,1,0,0,2,7,11,2,2,2,0,3,11,2,0,7,0,4,2,0,0,1,1,0,2,2,0,0,4,0,3,5,2
2022/9/21,119,5,0,3,0,3,3,0,0,1,1,5,7,9,12,0,0,1,0,3,0,5,3,2,2,2,7,9,3,1,1,0,0,5,0,2,2,1,0,2,14,1,0,4,0,0,0,0
2022/9/22,93,12,3,0,1,4,1,0,3,0,0,3,5,7,4,0,0,3,0,0,0,3,1,6,1,2,4,9,5,0,0,0,0,0,2,0,2,2,1,0,2,0,1,0,4,0,2,0
2022/9/23,94,4,0,1,2,0,0,6,3,2,0,6,4,8,1,0,0,0,1,0,0,2,0,8,3,0,3,8,7,2,0,0,0,2,4,1,0,1,0,0,4,0,0,2,0,1,2,6
2022/9/24,76,2,2,0,3,2,2,0,1,1,1,4,5,9,1,0,0,0,0,1,0,1,0,8,4,1,5,4,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,2,6,0,0,5
2022/9/25,52,2,0,0,1,0,0,0,0,0,0,0,4,9,1,0,0,0,1,0,0,1,0,3,2,2,6,3,1,0,0,1,0,0,2,1,1,0,0,0,3,2,0,4,0,1,1,0
2022/9/26,73,2,0,0,1,0,2,0,4,1,0,4,7,6,1,0,2,0,0,0,10,2,0,5,0,1,4,3,0,1,1,0,0,1,1,0,0,0,0,0,4,0,0,3,0,1,3,3
2022/9/27,48,5,0,0,2,1,0,0,4,0,0,5,10,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,3,0,0,0,1,0,1,0,4,0,2,1,0
2022/9/28,100,4,0,1,0,1,1,0,3,2,2,5,9,8,3,6,3,1,0,0,0,0,0,2,1,2,3,9,1,0,0,1,0,1,1,2,3,2,0,0,6,0,3,4,7,0,3,0
2022/9/29,120,2,5,0,1,2,0,0,3,0,0,7,10,10,3,0,1,0,0,0,3,4,7,7,1,2,4,8,2,0,0,0,2,3,5,2,0,2,0,0,7,1,2,2,5,1,2,4
2022/9/30,113,5,0,1,1,1,0,0,4,1,3,11,6,12,4,6,0,0,0,0,0,1,2,4,2,3,4,9,7,4,1,1,0,1,2,0,0,0,0,0,10,0,1,0,0,1,1,4
2022/10/1,90,1,1,1,0,0,1,6,1,2,1,6,2,10,2,0,0,2,0,1,0,1,0,3,2,0,3,9,4,2,2,0,0,1,4,0,0,0,0,0,5,0,0,2,8,1,1,5
2022/10/2,61,0,2,1,2,0,0,0,0,1,1,5,3,13,1,0,0,0,0,0,0,0,2,1,2,0,3,9,0,0,0,1,0,0,0,0,1,1,1,1,5,1,1,3,0,0,0,0
2022/10/3,59,2,1,0,1,2,0,0,3,0,0,7,2,11,3,0,0,0,0,0,0,0,0,0,1,0,1,9,1,3,0,1,0,0,0,0,0,0,0,1,2,0,1,0,1,3,1,2
2022/10/4,81,4,1,0,0,1,0,0,0,6,1,9,0,11,8,0,0,1,0,2,2,2,1,2,0,1,2,6,5,0,0,1,0,0,0,0,0,3,0,1,2,0,0,0,0,2,2,5
2022/10/5,78,5,1,0,0,1,0,5,0,1,1,6,5,8,6,0,0,0,0,0,0,2,0,0,2,3,3,8,4,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,4,1,2,4
2022/10/6,84,4,1,1,0,1,0,0,2,0,0,0,4,7,7,0,1,0,1,0,2,0,4,8,2,3,4,9,2,2,0,0,0,1,2,0,0,0,0,0,5,0,0,0,2,4,0,5
2022/10/7,74,7,2,0,2,0,0,0,1,0,1,4,4,9,1,4,0,0,0,1,0,1,0,1,0,0,3,8,6,0,1,0,1,1,3,1,0,0,0,1,3,0,0,0,4,0,0,4
2022/10/8,78,4,1,0,0,0,0,6,0,2,1,3,1,7,6,0,1,0,0,1,0,1,0,1,2,0,6,9,5,0,0,0,0,0,5,1,0,1,0,0,4,0,0,0,3,1,0,6
2022/10/9,51,2,0,0,1,4,0,0,3,1,1,2,1,6,1,0,0,0,0,0,0,2,0,4,2,0,5,8,0,0,0,0,0,0,0,0,1,1,0,1,2,0,1,1,1,0,0,0
2022/10/10,41,5,0,0,0,0,0,0,1,0,0,3,0,4,0,0,0,0,0,0,0,0,1,5,0,1,4,7,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4
2022/10/11,50,7,0,2,2,0,0,0,0,1,1,8,3,4,3,0,1,0,1,1,0,0,1,0,0,3,0,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,4,0,0,0,0
2022/10/12,55,2,0,0,1,0,0,0,2,4,1,6,5,6,3,0,1,0,0,1,0,0,1,0,0,1,3,3,3,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,2,0,3
2022/10/13,72,3,0,0,0,1,1,0,2,1,3,4,1,5,4,3,0,1,0,0,5,2,0,0,1,3,3,6,6,3,0,1,2,0,0,1,1,0,0,0,6,1,0,0,1,1,0,0
2022/10/14,60,5,2,0,0,2,0,3,1,2,5,0,1,5,6,0,0,0,1,0,0,1,1,5,0,1,2,3,3,4,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,1,0,0
2022/10/15,61,8,0,0,0,0,1,0,0,0,0,2,4,4,1,0,0,1,0,0,0,2,0,12,1,1,3,7,2,5,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,1,0,0
2022/10/16,31,2,0,0,0,1,1,0,0,0,2,0,0,4,0,0,0,1,0,2,0,1,0,2,2,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0
2022/10/17,43,3,0,0,0,1,0,0,2,1,1,2,4,5,4,0,0,0,0,3,0,0,0,3,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,2,0,0,1,1,0,0,1,3
2022/10/18,60,8,1,1,1,1,0,0,1,0,1,0,0,6,1,0,0,3,0,0,5,1,1,0,1,3,2,2,3,0,2,1,0,0,0,0,0,2,0,1,4,1,0,1,0,2,0,4
2022/10/19,79,9,0,0,0,1,1,3,1,0,4,6,6,5,7,0,0,0,0,0,0,3,1,0,0,1,4,7,2,1,1,0,0,1,0,0,2,1,0,0,4,1,1,1,0,0,0,5
2022/10/20,73,5,1,1,1,2,1,0,2,0,1,8,4,4,5,0,0,1,1,2,1,1,2,5,0,2,2,6,1,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2,0,3
2022/10/21,55,10,2,0,1,0,1,0,1,0,2,1,3,6,4,3,0,3,0,1,0,1,0,4,0,0,1,7,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022/10/22,67,2,1,0,0,0,1,3,2,0,1,2,3,5,0,0,0,0,0,0,0,2,1,22,1,4,2,6,0,0,1,1,0,0,2,0,0,0,0,1,1,2,1,0,0,0,0,0
2022/10/23,35,3,0,0,0,3,2,0,0,0,1,0,0,4,0,0,0,0,1,0,0,0,0,6,0,4,0,5,1,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0
2022/10/24,44,0,2,1,1,2,1,0,2,2,2,0,2,6,5,0,0,0,1,0,0,0,0,2,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0
2022/10/25,57,4,3,0,2,1,0,3,2,1,4,6,3,3,2,0,0,0,0,0,3,0,0,1,0,3,1,4,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,4
2022/10/26,74,6,5,1,1,4,0,0,3,1,1,2,3,2,5,5,0,0,0,1,0,3,1,1,0,3,0,7,2,0,0,0,0,1,0,1,0,1,0,0,5,0,1,0,3,0,0,5
2022/10/27,59,7,0,1,2,1,1,4,0,0,1,5,3,4,7,0,0,0,0,0,0,1,0,5,1,1,0,7,1,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,1,0,0
2022/10/28,50,7,4,1,4,0,1,0,2,0,0,2,2,5,2,3,0,0,0,0,0,2,0,0,1,0,0,6,1,1,0,0,1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0
2022/10/29,48,7,0,0,2,0,2,2,1,2,0,0,1,4,0,0,1,0,0,1,0,1,4,2,0,0,0,5,1,0,2,0,0,0,1,0,2,0,0,0,3,0,0,1,0,2,1,0
2022/10/30,29,6,0,0,1,1,0,0,0,1,2,0,0,6,0,0,1,0,0,0,0,1,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
